tanggal,waktu,username,quote_count,reply_count,retweet_count,favorite_count,steming_data,translated_steming_data,sentiment_polarity,sentiment,translate
Sun Mar 24,04:08:35,FerdiDian888062,0,0.0,0,1,keren wibawa muda cerdas ramah sayang intelektual dunia kelas prof h anies rasyid baswedan,Cool Wibawa Young Young Smart Friendly Intellectual World Class Prof. H Anies Rasyid Baswedan,0.2398809523809524,positif,
Fri Mar 22,22:40:25,RawakilIrfan,0,0.0,0,1,baroqallahufiik aliyah n insyaaallaah sehat husnul khotimah anies rasyid baswedan mudah jalan pimpin negeri amin ya allaah ya robbalaalamiin,Baroqallahufiik Aliyah n Insyaaallaah Sehat Husnul Khotimah Anies Rasyid Baswedan Easy Walking to Lead Amin Ya Allaah Ya Robbalaalamiin,0.4333333333333333,positif,
Fri Mar 22,15:59:02,dwi_cahyonod,0,0.0,0,0,list kasih ucap selamat nyenyak tidur bpk ucap selamat anies baswedan syaa allah presiden bpk anies rasyid baswedan,"List of love say goodbye sleep, bro",0.5,positif,
Fri Mar 22,15:31:25,hadijah2007,0,0.0,0,0,bangga anies rasyid baswedan,proud Anies Rasyid Baswedan,0.8,positif,
Fri Mar 22,08:12:22,BangImam,0,0.0,0,1,politik bawa santai iya bawa hati sesak bangga sesal pilih anies rasyid baswedan abdul muhaimin iskandar pilih rasional,Politics Bring relaxed yes Bring the heart Shortness is proud regretting Anies Rasyid Baswedan Abdul Muhaimin Iskandar Choose Rational,0.8,positif,
Fri Mar 22,08:10:29,iklanraja,0,0.0,0,0,langgar nama langgar percaya rakyat dukung ubah percaya partai salah partai usung tokoh ubah anies rasyid baswedan dukungperubahan dukungperubahan,Langgar name Langgar Believe People Support Change Confident Party of the Party of the Party of the Figure Change Anies Rasyid Baswedan Supports Changes Supporting Changes,0.375,positif,
Fri Mar 22,06:00:05,tvOneNews,6,141.0,10,80,capres menang pilpres ungkit nilai lontar capres anies rasyid baswedan sesi debat kali singgung nilai jeblok rival nuansa,The presidential candidate wins the presidential election leaving the value of the lontar presidential candidate Anies Rasyid Baswedan the debate session is the value of the Rival Rival,0.3,positif,
Fri Mar 22,05:10:10,1310pjm_,0,0.0,0,0,elite politik orang jalur perintah cacing panas hadap anies rasyid baswedan tanda,Political elite people Path of Hot Worms Facing Anies Rasyid Baswedan Signs,0.125,positif,
Fri Mar 22,04:44:28,adohnggone,0,0.0,0,1,calon pimpin kuat indonesiadunia anies rasyid baswedan kuat tara rp t itu sungguh kalah tambah kuat ribu t,Indonesian Strong Leadership Candidate Anies Rasyid Baswedan Strong Tara RP is truly less stronger thousands,0.2333333333333333,positif,
Fri Mar 22,02:06:47,ilhamyoid,0,1.0,0,0,gugat terima nomor apprespanmk tanggal maret wib pokok perkara phpu presiden wakil presiden mohon h anies rasyid baswedan phd h muhaimin iskandar hc,Lawyer Accept APPRESPANMK NUMBER DATE MARCH WIB Main Case PHPU President Vice President Please ask H Anies Rasyid Baswedan PhD H Muhaimin Iskandar HC,0.1666666666666666,positif,
Mon Apr 29,14:01:19,TotalPolitikCom,0,4.0,0,2,dissenting opinion hakim ketua tim hukum tkn prof yusril ihza mahendra papar hasil sidang mahkamah konstitusi tolak gugat kait dissenting opinion orang hakim,Dissenting Opinion of TKN Legal Team Chief Judge Prof. Yusril Ihza Mahendra said the results of the Constitutional Court Session Refuses the Dissenting of the Opinion of the Judge,0.2,positif,
Mon Apr 29,03:16:35,arilcipto,0,0.0,0,0,putus patut apresiasi hasil putus implementasi bela hak hak masyarakat penting oknum pecah bangsa tolak sanggah tambah problematika negeri,Disconnect Appreciation of the results of the results of breaking up the implementation of the rights of the rights of the community important person to break the nation to reject the state of the country's problems,0.4,positif,
Mon Apr 29,01:11:58,mr_sahli_,0,0.0,0,0,bagus oposisi rangka jaga demokrasi sehat bablas rezim kuasa,good opposition to maintain a healthy democracy,0.6,positif,
Mon Apr 29,00:58:36,fsnowgirl,0,1.0,0,0,buka cringe omong laju banget orang nya atur sok asik cringe,"Open the Croge Talking about the pace of the people, set the cool pretentious",0.0166666666666666,positif,
Sun Apr 28,15:24:33,Jafu96589620,0,1.0,0,2,miris menang hujat kardus sampah orangorang dukung banyak model sampah,sad to win the blasphemies,0.15,positif,
Sun Apr 28,14:36:09,SugengR46374688,0,0.0,0,0,tolak gugat amp rakyat ada adil rakyat rakyat juta ribut juta juta malu,Reject the Amp People's Fair People's People Million Million Million Million Millions of Shy,0.0999999999999999,positif,
Sun Apr 28,13:53:41,urgoodkisser,0,0.0,0,0,bagnaia pintar banget bjir nutup jalan sih marc gila sih defensif ya mantap banget kayak,"Bagnaia is really good at closing the road, Marc is crazy, it's really defensive",0.0999999999999999,positif,
Sun Apr 28,08:57:27,Triaswa19,0,0.0,0,0,kalah ideal gugat gugat kalah pulaaak,losing ideal sues losing too,0.9,positif,
Sun Apr 28,05:03:55,jrtngdrt12,0,1.0,0,0,lwucu rekk e wkwkwk omong adil ganok indak etalase negoro mengkresditkan kompetitor e onok wkwkwk menang urus ngunu ta kanjuruhan jare ganok adil indak etalase negoro,LWUCA Dakku Rekk e WKWKWK TAKE FIXCRESS NOGORO NIGHTING COMPRAMPANTAN ENGK WKWWK Winning Ngalau Majeng Na Jare Ganok Fair Tandalase Nationak,0.6,positif,
Sun Apr 28,02:51:18,jamesdoank876,0,0.0,0,0,putus jelaspaslon amp hendak rakyat indonesia milu hasil tinggal lantik sang menang hati lapang terima kalah,Disconnected Clearly Paslon AMP Want to the Indonesian people MILU RESULTS Live Install the Winning Winning Field,0.3090909090909091,positif,
Sun Apr 28,00:17:42,wariyaa32,0,0.0,0,2,sbabnya ckikikan putus analogi cerdas rocky sesuai nyata kcurangan ditampilkn tampik me mbodohi orang cerdas hadir sana amp beda level kcerdasan mmng mpengaruhi pngambilan kputusan,"before giving a breakdown of Rocky's intelligent analogy in accordance with the fact that it was carried out to be displayed by a smart person to be intelligent, there was a different level",0.4535714285714285,positif,
Sat Apr 27,14:36:05,yono_1977,0,0.0,0,0,iya duduk indonesia pilih menang butuh iya mas sing sabar ya mas,"yes sitting Indonesia choose to win, yes, bro, patient, bro",0.8,positif,
